Name,Image URL,Product URL,Price,Manufacturer,Part #,Speed,Form Factor,Modules,Price / GB,Color,First Word Latency,CAS Latency,Voltage,Timing,ECC / Registered,Heat Spreader,Specs Number
Corsair Dominator Platinum RGB 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/d5b3b598c0807f7abf224893c6cbeec5.256p.jpg,https://pcpartpicker.com/product/Vm9tt6/corsair-dominator-platinum-rgb-64-gb-4-x-16-gb-ddr4-3600-cl18-memory-cmt64gx4m4k3600c18w,$254.99 ,"
Corsair
",CMT64GX4M4K3600C18W,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$3.984
","
White
","
10 ns
","
18
","
1.35 V
","
18-19-19-39
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston FURY Beast 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/ef3a93b69705225da76f104ce2ca6fe4.256p.jpg,https://pcpartpicker.com/product/zGZ9TW/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-kf426c16bbk216,$52.10 ,"
Kingston
",KF426C16BBK2/16,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.256
","
Black
","
12.003 ns
","
16
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
G.Skill Trident Z5 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/49a63258a951b69681c19882cd051718.256p.jpg,https://pcpartpicker.com/product/3DPQzy/gskill-trident-z5-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-tz5k,$240.90 ,"
G.Skill
",F5-6000J3040G32GX2-TZ5K,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 32GB
","
$3.764
","
Black
","
10 ns
","
30
","
1.4 V
","
30-40-40-96
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/3aacbcdb791f9f0b813143d0ea8e4cf4.256p.jpg,https://pcpartpicker.com/product/pLzhP6/corsair-vengeance-32-gb-1-x-32-gb-ddr5-5600-cl40-memory-cmk32gx5m1b5600c40,$104.99 ,"
Corsair
",CMK32GX5M1B5600C40,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
1 x 32GB
","
$3.281
","
Black / Gray
","
14.286 ns
","
40
","
1.25 V
","
40-40-40-78
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance LPX 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/7c04b120a9d93500b574655bd99b93aa.256p.jpg,https://pcpartpicker.com/product/MMZzK8/corsair-vengeance-lpx-32-gb-1-x-32-gb-ddr4-3000-memory-cmk32gx4m1d3000c16,$74.98 ,"
Corsair
",CMK32GX4M1D3000C16,"
DDR4-3000
","
288-pin DIMM (DDR4)
","
1 x 32GB
","
$2.343
","
Black / Yellow
","
10.667 ns
","
16
","
1.35 V
","
16-20-20-38
","
Non-ECC / Unbuffered
","
Yes
",13
TEAMGROUP Elite 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/09f85ab492f6713cac187f2455931340.256p.jpg,https://pcpartpicker.com/product/HdLFf7/teamgroup-elite-32-gb-1-x-32-gb-ddr4-3200-cl22-memory-ted432g3200c2201,$55.99 ,"
TEAMGROUP
",TED432G3200C2201,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
1 x 32GB
","
$1.750
","
Black
","
13.75 ns
","
22
","
1.2 V
","
22-22-22-52
","
Non-ECC / Unbuffered
","
No
",13
G.Skill Trident Z RGB 16 GB,https://m.media-amazon.com/images/I/51jzjtWdUcL.jpg,https://pcpartpicker.com/product/qjM323/gskill-trident-z-rgb-16gb-2-x-8gb-ddr3-3000-memory-f4-3000c16d-16gtzr,$55.99 ,"
G.Skill
",F4-3000C16D-16GTZR,"
DDR4-3000
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.499
","
Black
","
10.667 ns
","
16
","
1.35 V
","
16-18-18-38
","
Non-ECC / Unbuffered
","
Yes
",13
ADATA XPG GAMMIX D10 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/13d7d8c2a09bc0bba734692a8ca6463f.256p.jpg,https://pcpartpicker.com/product/hwDJ7P/adata-xpg-gammix-d10-16gb-2-x-8gb-ddr4-3000-memory-ax4u300038g16-dbg,,"
ADATA
",AX4U300038G16-DBG,"
DDR4-3000
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Black / White
","
10.667 ns
","
16
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
Kingston FURY Beast 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/46104a266f70d513c9f4a7d319a23e34.256p.jpg,https://pcpartpicker.com/product/X4Gbt6/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-4800-cl38-memory-kf548c38bb-16,$64.05 ,"
Kingston
",KF548C38BB-16,"
DDR5-4800
","
288-pin DIMM (DDR5)
","
1 x 16GB
","
$4.003
","
Black / Silver
","
15.833 ns
","
38
","
1.1 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
G.Skill Ripjaws V 16 GB,https://images-na.ssl-images-amazon.com/images/I/41X%2B2ORvI7L.jpg,https://pcpartpicker.com/product/jpH48d/gskill-memory-f43200c14d16gvk,,"
G.Skill
",F4-3200C14D-16GVK,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Black
","
8.75 ns
","
14
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
Mushkin Enhanced Redline 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/6a021374d5b7c4320bb77b2213bb20e9.256p.jpg,https://pcpartpicker.com/product/cf9wrH/mushkin-enhanced-redline-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-mrf5u560dddh32gx2,$167.99 ,"
Mushkin
",MRF5U560DDDH32GX2,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 32GB
","
$2.625
","
Black
","
12.857 ns
","
36
","
1.25 V
","
36-36-36-76
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Trident Z5 RGB 32 GB,https://m.media-amazon.com/images/I/41595E3DejL.jpg,https://pcpartpicker.com/product/76WzK8/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16ga2-tz5rs,,"
G.Skill
",F5-6400J3239G16GA2-TZ5RS,"
DDR5-6400
","
288-pin DIMM (DDR5)
","
2 x 16GB
",N/A,"
White / Black
","
10 ns
","
32
","
1.4 V
","
32-39-39-102
","
Non-ECC / Unbuffered
","
Yes
",12
TEAMGROUP T-Force Delta RGB 48 GB,//cdna.pcpartpicker.com/static/forever/images/product/d2e3f9b94f541ad51a19011026245df2.256p.jpg,https://pcpartpicker.com/product/GvjRsY/teamgroup-t-force-delta-rgb-48-gb-2-x-24-gb-ddr5-7200-cl34-memory-ff3d548g7200hc34adc01,$199.99 ,"
TEAMGROUP
",FF3D548G7200HC34ADC01,"
DDR5-7200
","
288-pin DIMM (DDR5)
","
2 x 24GB
","
$4.166
","
Black
","
9.444 ns
","
34
","
1.4 V
","
34-42-42-84
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Viper Steel 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/17d2e7e1c3943e5b823cf2dd5e154154.256p.jpg,https://pcpartpicker.com/product/XHc48d/patriot-viper-steel-8-gb-1-x-8-gb-ddr4-3000-cl16-memory-pvs48g300c6,$19.98 ,"
Patriot
",PVS48G300C6,"
DDR4-3000
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$2.498
","
Silver / Black
","
10.667 ns
","
16
","
1.35 V
","
16-18-18-36
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Trident Z5 Neo RGB 96 GB,https://m.media-amazon.com/images/I/31tdJXJNYyL.jpg,https://pcpartpicker.com/product/tqRwrH/gskill-trident-z5-neo-rgb-96-gb-2-x-48-gb-ddr5-5600-cl40-memory-f5-5600j4040d48gx2-tz5nr,$299.99 ,"
G.Skill
",F5-5600J4040D48GX2-TZ5NR,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 48GB
","
$3.125
","
Black
","
14.286 ns
","
40
","
1.25 V
","
40-40-40-89
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Dominator Platinum RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/1afa57ab4dfa045cc36a18a85b7e509a.256p.jpg,https://pcpartpicker.com/product/KMbRsY/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmt32gx5m2x6000c36w,$169.99 ,"
Corsair
",CMT32GX5M2X6000C36W,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$5.312
","
White
","
12 ns
","
36
","
1.25 V
","
36-38-38-76
","
Non-ECC / Unbuffered
","
Yes
",13
TEAMGROUP T-Force Vulcan alpha 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/b8af5ffb1195ccee47bcc27375c4016f.256p.jpg,https://pcpartpicker.com/product/kRZ9TW/teamgroup-t-force-vulcan-alpha-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-flabd532g6000hc38adc01,$126.34 ,"
TEAMGROUP
",FLABD532G6000HC38ADC01,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.948
","
Black / Silver
","
12.667 ns
","
38
","
1.25 V
","
38-38-38-78
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance LPX 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/f247984cf9438219f39c4ca90345f9ff.256p.jpg,https://pcpartpicker.com/product/CFmmP6/corsair-vengeance-lpx-64-gb-4-x-16-gb-ddr4-4000-cl18-memory-cmk64gx4m4g4000c18,$219.99 ,"
Corsair
",CMK64GX4M4G4000C18,"
DDR4-4000
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$3.437
","
Black
","
9 ns
","
18
","
1.35 V
","
18-22-22-42
","
Non-ECC / Unbuffered
","
Yes
",13
Crucial CT32G4DFD832A 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/e3d06c0a58196093db4ace41aca7f887.256p.jpg,https://pcpartpicker.com/product/633mP6/crucial-32-gb-1-x-32-gb-ddr4-3200-memory-ct32g4dfd832a,$61.45 ,"
Crucial
",CT32G4DFD832A,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
1 x 32GB
","
$1.920
","
Green / Black
","
13.75 ns
","
22
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Corsair Vengeance 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/ff9c1b26d0a86a3b0c1645ed7107fd99.256p.jpg,https://pcpartpicker.com/product/zwYRsY/corsair-vengeance-64-gb-2-x-32-gb-ddr5-6000-cl40-memory-cmk64gx5m2b6000c40w,$224.99 ,"
Corsair
",CMK64GX5M2B6000C40W,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 32GB
","
$3.515
","
White / Gray
","
13.333 ns
","
40
","
1.35 V
","
40-40-40-77
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Ripjaws V 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/185a12fd87f898ef2ce0c996bc702caf.256p.jpg,https://pcpartpicker.com/product/TJt9TW/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-4600-cl19-memory-f4-4600c19d-32gvk,$139.99 ,"
G.Skill
",F4-4600C19D-32GVK,"
DDR4-4600
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$4.375
","
Black
","
8.261 ns
","
19
","
1.5 V
","
19-26-26-46
","
Non-ECC / Unbuffered
","
Yes
",13
ADATA XPG LANCER RGB 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/ca49b15a1b7365dbdd804d6f63ef50f1.256p.jpg,https://pcpartpicker.com/product/mTNYcf/adata-xpg-lancer-rgb-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-ax5u6000c3016g-clarbk,,"
ADATA
",AX5U6000C3016G-CLARBK,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
1 x 16GB
",N/A,"
Black
","
10 ns
","
30
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
Patriot Viper Xtreme 5 RGB 48 GB,//cdna.pcpartpicker.com/static/forever/images/product/6c29d14525fab1e245ce98a28aa01109.256p.jpg,https://pcpartpicker.com/product/R3jRsY/patriot-viper-xtreme-5-rgb-48-gb-2-x-24-gb-ddr5-8000-cl38-memory-pvxr548g80c38k,$385.49 ,"
Patriot
",PVXR548G80C38K,"
DDR5-8000
","
288-pin DIMM (DDR5)
","
2 x 24GB
","
$8.031
","
Black
","
9.5 ns
","
38
","
1.45 V
","
38-48-48-84
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Ripjaws 4 16 GB,https://m.media-amazon.com/images/I/511shMuYkTL.jpg,https://pcpartpicker.com/product/N27CmG/gskill-memory-f43000c15d16grbb,,"
G.Skill
",F4-3000C15D-16GRBB,"
DDR4-3000
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Blue
","
10 ns
","
15
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
G.Skill Ripjaws V 128 GB,//cdna.pcpartpicker.com/static/forever/images/product/4b25b68dc61cf2923b2b6cc357760cf1.256p.jpg,https://pcpartpicker.com/product/s4cRsY/gskill-ripjaws-v-128-gb-4-x-32-gb-ddr4-4000-cl18-memory-f4-4000c18q-128gvk,$521.00 ,"
G.Skill
",F4-4000C18Q-128GVK,"
DDR4-4000
","
288-pin DIMM (DDR4)
","
4 x 32GB
","
$4.070
","
Black
","
9 ns
","
18
","
1.4 V
","
18-22-22-42
","
Non-ECC / Unbuffered
","
Yes
",13
Samsung M471B5273DH0-CK0 4 GB,https://m.media-amazon.com/images/I/51VNG0r195L.jpg,https://pcpartpicker.com/product/hHPfrH/samsung-memory-m471b5273dh0ck0,$9.34 ,"
Samsung
",M471B5273DH0-CK0,"
DDR3-1600
","
204-pin SODIMM (DDR3)
","
1 x 4GB
","
$2.335
","
Green
","
13.75 ns
","
11
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Patriot Viper Steel RGB 16 GB,https://m.media-amazon.com/images/I/51LAj-ZvrBL.jpg,https://pcpartpicker.com/product/jj3mP6/patriot-viper-steel-rgb-16-gb-2-x-8-gb-ddr4-3600-cl20-memory-pvsr416g360c0k,$48.99 ,"
Patriot
",PVSR416G360C0K,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.062
","
Black
","
11.111 ns
","
20
","
1.35 V
","
20-26-26-46
","
Non-ECC / Unbuffered
","
Yes
",13
Crucial CT2K8G4DFS8266 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/4fc4c236f3c9393c969103bf7be40deb.256p.jpg,https://pcpartpicker.com/product/8wPKHx/crucial-16gb-2-x-8gb-ddr4-2666-memory-ct2k8g4dfs8266,$53.99 ,"
Crucial
",CT2K8G4DFS8266,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.374
","
Green
","
14.254 ns
","
19
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
G.Skill Flare X 16 GB,https://m.media-amazon.com/images/I/41hz7K8y3DL.jpg,https://pcpartpicker.com/product/wX7CmG/gskill-flare-x-series-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c14d-16gfx,,"
G.Skill
",F4-3200C14D-16GFX,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Black
","
8.75 ns
","
14
","
1.35 V
","
14-14-14-34
","
Non-ECC / Unbuffered
","
Yes
",12
Crucial CT102472BA186D 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/6e220c68e3605ba04ce98619cbbe39e3.256p.jpg,https://pcpartpicker.com/product/pWc48d/crucial-8gb-1-x-8gb-ddr3-1866-memory-ct102472ba186d,$21.99 ,"
Crucial
",CT102472BA186D,"
DDR3-1866
","
240-pin DIMM (DDR3)
","
1 x 8GB
","
$2.749
","
Green / Black
","
13.934 ns
","
13
","
1.5 V
",N/A,"
ECC / Unbuffered
","
No
",12
G.Skill Flare X5 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/e6f37d7056a82e3240e1d70ce5d379c6.256p.jpg,https://pcpartpicker.com/product/JsqPxr/gskill-flare-x5-32-gb-2-x-16-gb-ddr5-5200-cl36-memory-f5-5200j3636c16gx2-fx5,$101.99 ,"
G.Skill
",F5-5200J3636C16GX2-FX5,"
DDR5-5200
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.187
","
Black / White
","
13.846 ns
","
36
","
1.4 V
","
36-36-36-83
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston FURY Beast RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/656b218c4f751e9d239c3627befb3b7d.256p.jpg,https://pcpartpicker.com/product/RMt9TW/kingston-fury-beast-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-kf560c40bbak2-32,$141.19 ,"
Kingston
",KF560C40BBAK2-32,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$4.412
","
Black
","
13.333 ns
","
40
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Corsair Vengeance RGB RS 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,https://pcpartpicker.com/product/RvmmP6/corsair-vengeance-rgb-rs-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-cmg16gx4m2d3600c18,$62.99 ,"
Corsair
",CMG16GX4M2D3600C18,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.937
","
Black / Gray
","
10 ns
","
18
","
1.35 V
","
18-22-22-42
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Ripjaws V 32 GB,https://m.media-amazon.com/images/I/41X+2ORvI7L.jpg,https://pcpartpicker.com/product/BZwqqs/gskill-ripjaws-v-series-32-gb-2-x-16-gb-ddr4-3200-cl14-memory-f4-3200c14d-32gvk,$166.93 ,"
G.Skill
",F4-3200C14D-32GVK,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$5.217
","
Black
","
8.75 ns
","
14
","
1.35 V
","
14-14-14-34
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/e7358ff6b520b1f50abab6578314d8ff.256p.jpg,https://pcpartpicker.com/product/qLt9TW/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmh32gx5m2d6000z36k,$134.18 ,"
Corsair
",CMH32GX5M2D6000Z36K,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$4.193
","
Black / Gray
","
12 ns
","
36
","
1.35 V
","
36-36-36-76
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Viper Venom 32 GB,https://m.media-amazon.com/images/I/41xQi9FKIgL.jpg,https://pcpartpicker.com/product/YGtLrH/patriot-viper-venom-32-gb-2-x-16-gb-ddr5-6800-cl34-memory-pvv532g680c34k,$107.99 ,"
Patriot
",PVV532G680C34K,"
DDR5-6800
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.375
","
Black / White
","
10 ns
","
34
","
1.4 V
","
34-44-44-84
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Flare X5 96 GB,https://m.media-amazon.com/images/I/31TToCZZpLL.jpg,https://pcpartpicker.com/product/HL9wrH/gskill-flare-x5-96-gb-2-x-48-gb-ddr5-5600-cl40-memory-f5-5600j4040d48gx2-fx5,$284.99 ,"
G.Skill
",F5-5600J4040D48GX2-FX5,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 48GB
","
$2.969
","
Black
","
14.286 ns
","
40
","
1.25 V
","
40-40-40-89
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance LPX 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/8c4b4b3f8321d287375100603c69cf8c.256p.jpg,https://pcpartpicker.com/product/v99tt6/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-2666-memory-cmk64gx4m2a2666c16,$129.99 ,"
Corsair
",CMK64GX4M2A2666C16,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
2 x 32GB
","
$2.031
","
Black / Yellow
","
12.003 ns
","
16
","
1.2 V
","
16-18-18-35
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Trident Z5 RGB 48 GB,//cdna.pcpartpicker.com/static/forever/images/product/7644231689e3d27f8b6582c47927690d.256p.jpg,https://pcpartpicker.com/product/WmCZxr/gskill-trident-z5-rgb-48-gb-2-x-24-gb-ddr5-6400-cl32-memory-f5-6400j3239f24gx2-tz5rk,$184.99 ,"
G.Skill
",F5-6400J3239F24GX2-TZ5RK,"
DDR5-6400
","
288-pin DIMM (DDR5)
","
2 x 24GB
","
$3.854
","
Black
","
10 ns
","
32
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Klevv BOLT V 32 GB,https://m.media-amazon.com/images/I/31D5-zj94GL.jpg,https://pcpartpicker.com/product/J7MMnQ/klevv-bolt-v-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-kd5agua80-64a320h,$103.99 ,"
Klevv
",KD5AGUA80-64A320H,"
DDR5-6400
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.250
","
Black
","
10 ns
","
32
","
1.35 V
","
32-38-38-78
","
Non-ECC / Unbuffered
","
Yes
",13
PNY XLR8 Gaming EPIC-X RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/0ed8fa4e4185c0805af11654b603c6b2.256p.jpg,https://pcpartpicker.com/product/2KjNnQ/pny-xlr8-gaming-epic-x-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-md32gk2d4320016xrgb,$71.98 ,"
PNY
",MD32GK2D4320016XRGB,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$2.249
","
Black
","
10 ns
","
16
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Corsair Vengeance RGB 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/62b52e966f64e127883abbe78b6ae6d5.256p.jpg,https://pcpartpicker.com/product/Fpgrxr/corsair-vengeance-rgb-64-gb-4-x-16-gb-ddr5-5600-cl36-memory-cmh64gx5m4b5600z36,$249.99 ,"
Corsair
",CMH64GX5M4B5600Z36,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
4 x 16GB
","
$3.906
","
Black / Gray
","
12.857 ns
","
36
","
1.25 V
","
36-36-36-76
","
Non-ECC / Unbuffered
","
Yes
",13
Crucial Ballistix 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/cc5fd9e250d96e8e1230c8e061c60af4.256p.jpg,https://pcpartpicker.com/product/4JBhP6/crucial-ballistix-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4bl,,"
Crucial
",BL2K8G36C16U4BL,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Black
","
8.889 ns
","
16
","
1.35 V
","
16-18-18-38
","
Non-ECC / Unbuffered
","
Yes
",12
Kingston FURY Beast 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/304c08dd6c7dfb964c42c72f761b8a4f.256p.jpg,https://pcpartpicker.com/product/DYBG3C/kingston-fury-beast-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-kf436c18bbk264,$159.97 ,"
Kingston
",KF436C18BBK2/64,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 32GB
","
$2.500
","
Black / Silver
","
10 ns
","
18
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
TEAMGROUP T-Create Expert 64 GB,https://m.media-amazon.com/images/I/41QiqjSqj0L.jpg,https://pcpartpicker.com/product/MFstt6/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-ttced464g3600hc18jdc01,$124.99 ,"
TEAMGROUP
",TTCED464G3600HC18JDC01,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 32GB
","
$1.953
","
Gray
","
10 ns
","
18
","
1.35 V
","
18-22-22-42
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Viper Elite II 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/0b87c1095fc9ee08a52a881bce7fd515.256p.jpg,https://pcpartpicker.com/product/FrGbt6/patriot-viper-elite-ii-16-gb-1-x-16-gb-ddr4-3600-cl20-memory-pve2416g360c0,$31.99 ,"
Patriot
",PVE2416G360C0,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
1 x 16GB
","
$1.999
","
Red / Black
","
11.111 ns
","
20
","
1.35 V
","
20-26-26-46
","
Non-ECC / Unbuffered
","
Yes
",13
Corsair Vengeance 48 GB,//cdna.pcpartpicker.com/static/forever/images/product/1c95c8797b9d8d1e8ced68926892786c.256p.jpg,https://pcpartpicker.com/product/kL26Mp/corsair-vengeance-48-gb-2-x-24-gb-ddr5-7000-cl40-memory-cmk48gx5m2b7000c40,$189.99 ,"
Corsair
",CMK48GX5M2B7000C40,"
DDR5-7000
","
288-pin DIMM (DDR5)
","
2 x 24GB
","
$3.958
","
Black
","
11.429 ns
","
40
","
1.4 V
","
40-52-52-114
","
Non-ECC / Unbuffered
","
Yes
",13
Crucial CT4G4DFS824A 4 GB,//cdna.pcpartpicker.com/static/forever/images/product/1c1a330e97f77a0ca8c6209adc7804cd.256p.jpg,https://pcpartpicker.com/product/y838TW/crucial-4gb-1-x-4gb-ddr4-2400-memory-ct4g4dfs824a,$15.00 ,"
Crucial
",CT4G4DFS824A,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
1 x 4GB
","
$3.750
","
Black / Green
","
14.167 ns
","
17
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Crucial CT8G4DFRA266 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/a1c6e2401cb22c68fc70cfec2762d539.256p.jpg,https://pcpartpicker.com/product/qFvqqs/crucial-ct8g4dfra266-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-ct8g4dfra266,$16.98 ,"
Crucial
",CT8G4DFRA266,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$2.123
","
Green
","
14.254 ns
","
19
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
ADATA XPG GAMMIX D45 16 GB,https://m.media-amazon.com/images/I/41Dq7d4V7RL.jpg,https://pcpartpicker.com/product/yb3gXL/adata-xpg-gammix-d45-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ax4u36008g18i-dcwhd45,,"
ADATA
",AX4U36008G18I-DCWHD45,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
White
","
10 ns
","
18
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
G.Skill Trident Z5 RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/0a6f5377b0a3162d1c6317c641b9e721.256p.jpg,https://pcpartpicker.com/product/YfTp99/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-5600-cl28-memory-f5-5600j2834f16gx2-tz5rs,$117.99 ,"
G.Skill
",F5-5600J2834F16GX2-TZ5RS,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.687
","
White / Black
","
10 ns
","
28
","
1.35 V
","
28-34-34-89
","
Non-ECC / Unbuffered
","
Yes
",13
