Name,Image URL,Product URL,Price,Manufacturer,Part #,Type,Color,Power Supply,Side Panel,Power Supply Shroud,Front Panel USB,Motherboard Form Factor,Maximum Video Card Length,Drive Bays,Expansion Slots,Dimensions,Volume,
Cooler Master MasterCase MC500M,//cdna.pcpartpicker.com/static/forever/images/product/51c263310b4493a95cb31a56785035b7.256p.jpg,https://pcpartpicker.com/product/tnGxFT/cooler-master-mastercase-mc500m-atx-mid-tower-case-mcm-m500m-kg5n-s00,,Cooler Master,MCM-M500M-KG5N-S00,ATX Mid Tower,Black,None,Tempered Glass,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","296 mm / 11.654"" With Drive Cages, 412 mm / 16.22"" Without Drive Cages","2 x External 5.25"", 4 x Internal 3.5"", 1 x Internal 2.5""",7 x Full-Height,"544 mm x 242 mm x 574 mm, 21.417"" x 9.528"" x 22.598""","75.566 L, 2.669 ft³",
Cougar PANZER EVO,//cdna.pcpartpicker.com/static/forever/images/product/ed12f695f4d4775cfd33250ab0015725.256p.jpg,https://pcpartpicker.com/product/G6qhP6/cougar-panzer-evo-atx-full-tower-case-panzer-evo,,Cougar,Panzer Evo,ATX Full Tower,Black / Red,None,Acrylic,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX","390 mm / 15.354""","2 x Internal 3.5"", 4 x Internal 2.5""",8 x Full-Height,,,
Cooler Master MasterBox MB500 TUF Edition,//cdna.pcpartpicker.com/static/forever/images/product/27c3cc13ae5e6e093903809fa57975ae.256p.jpg,https://pcpartpicker.com/product/rXMwrH/cooler-master-masterbox-mb500-tuf-edition-atx-mid-tower-case-mcb-b500d-kgnn-tuf,,Cooler Master,MCB-B500D-KGNN-TUF,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","400 mm / 15.748""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"494 mm x 211 mm x 475 mm, 19.449"" x 8.307"" x 18.701""","49.511 L, 1.748 ft³",
Azza Thor 320DH,//cdna.pcpartpicker.com/static/forever/images/product/1b8aa694a1c765f297c818b031692ebd.256p.jpg,https://pcpartpicker.com/product/6hC48d/azza-thor-320dh-atx-mid-tower-case-csaz-320dh,,Azza,CSAZ-320DH,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","280 mm / 11.024"" With Drive Cages, 360 mm / 14.173"" Without Drive Cages","2 x Internal 3.5"", 4 x Internal 2.5""",7 x Full-Height,"465 mm x 205 mm x 538 mm, 18.307"" x 8.071"" x 21.181""","51.285 L, 1.811 ft³",
CiT F3,https://m.media-amazon.com/images/I/51RBVaP2cnL.jpg,https://pcpartpicker.com/product/bJqhP6/cit-cit-f3blackred-microatx-mini-tower-case-cit-f3blackred,,CiT,CIT-F3BLACKRED,MicroATX Mini Tower,Black / Red,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Micro ATX, Mini ITX","315 mm / 12.402""","2 x Internal 3.5"", 4 x Internal 2.5""",4 x Full-Height,,,
Thermaltake Versa J24 ARGB,//cdna.pcpartpicker.com/static/forever/images/product/3454bf167b6326d9971bdf7fb8ac4162.256p.jpg,https://pcpartpicker.com/product/3nbwrH/thermaltake-versa-j24-tempered-glass-argb-edition-atx-mid-tower-case-ca-1l7-00m1wn-03,,Thermaltake,CA-1L7-00M1WN-03,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","330 mm / 12.992""","3 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,,,
Enermax SABERAY RGB,//cdna.pcpartpicker.com/static/forever/images/product/f185333ef4b5b4501d31c4c62efa5c5d.256p.jpg,https://pcpartpicker.com/product/HptQzy/enermax-saberay-rgb-atx-mid-tower-case-eca3500wa-rgb,,Enermax,ECA3500WA-RGB,ATX Mid Tower,White / Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","280 mm / 11.024"" With Drive Cages, 420 mm / 16.535"" Without Drive Cages","1 x External 5.25"", 2 x Internal 3.5"", 4 x Internal 2.5""",7 x Full-Height,"478 mm x 223 mm x 566 mm, 18.819"" x 8.78"" x 22.283""","60.332 L, 2.131 ft³",
Antec GX202,//cdna.pcpartpicker.com/static/forever/images/product/fdd9ed2cb1582ee8a31f35df02d80629.256p.jpg,https://pcpartpicker.com/product/b3x2FT/antec-gx202-atx-mid-tower-case-gx202,,Antec,GX202,ATX Mid Tower,Black,None,Acrylic,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","375 mm / 14.764""","1 x External 5.25"", 3 x Internal 3.5"", 4 x Internal 2.5""",7 x Full-Height,"450 mm x 205 mm x 435 mm, 17.717"" x 8.071"" x 17.126""","40.129 L, 1.417 ft³",
Zalman K1,//cdna.pcpartpicker.com/static/forever/images/product/2e729dedb91ec67751c143379cd404c6.256p.jpg,https://pcpartpicker.com/product/WN3H99/zalman-k1-atx-mid-tower-case-k1,,Zalman,K1,ATX Mid Tower,Black,None,Acrylic,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","380 mm / 14.961""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"458 mm x 210 mm x 450 mm, 18.031"" x 8.268"" x 17.717""","43.281 L, 1.528 ft³",
Rosewill FBM-X2,//cdna.pcpartpicker.com/static/forever/images/product/c160c562237ee48e4c86d836a0668fd1.256p.jpg,https://pcpartpicker.com/product/bHm323/rosewill-fbm-x2-microatx-mini-tower-case-fbm-x2,,Rosewill,FBM-X2,MicroATX Mini Tower,Black,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Micro ATX, Mini ITX","300 mm / 11.811""","1 x Internal 3.5"", 3 x Internal 2.5""",4 x Full-Height,"350 mm x 190 mm x 380 mm, 13.78"" x 7.48"" x 14.961""","25.27 L, 0.892 ft³",
Rosewill FBM-X2-400-HELIX,/static/forever/img/no-image.png,https://pcpartpicker.com/product/99zhP6/rosewill-fbm-x2-400-helix-microatx-mini-tower-case-w400-w-power-supply-fbm-x2-400-helix,,Rosewill,FBM-X2-400-HELIX,MicroATX Mini Tower,Black,400 W,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Micro ATX, Mini ITX","300 mm / 11.811""","1 x Internal 3.5"", 3 x Internal 2.5""",4 x Full-Height,"350 mm x 190 mm x 380 mm, 13.78"" x 7.48"" x 14.961""","25.27 L, 0.892 ft³",
NZXT H700,//cdna.pcpartpicker.com/static/forever/images/product/c16fa4760190c4625bb9b5f97e822685.256p.jpg,https://pcpartpicker.com/product/kXhKHx/nzxt-h700-blackred-atx-mid-tower-case-ca-h700b-br,,NZXT,CA-H700B-BR,ATX Mid Tower,Black / Red,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","413 mm / 16.26""","2 x Internal 3.5"", 5 x Internal 2.5""",7 x Full-Height,"494 mm x 230 mm x 516 mm, 19.449"" x 9.055"" x 20.315""","58.628 L, 2.07 ft³",
Phanteks Eclipse P400S,https://m.media-amazon.com/images/I/310YUtQElnL.jpg,https://pcpartpicker.com/product/7H2rxr/phanteks-case-phec416pscbk,,Phanteks,PH-EC416PSC_BK,ATX Mid Tower,Black,None,None,Yes,USB 3.2 Gen 1 Type-A,"ATX, EATX, Micro ATX, Mini ITX","280 mm / 11.024"" With Drive Cages, 395 mm / 15.551"" Without Drive Cages","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"470 mm x 210 mm x 465 mm, 18.504"" x 8.268"" x 18.307""","45.895 L, 1.621 ft³",
NZXT H400,https://m.media-amazon.com/images/I/41OEnCWf1oL.jpg,https://pcpartpicker.com/product/68x2FT/nzxt-h400-microatx-mini-tower-case-ca-h400b-br,,NZXT,CA-H400B-BR,MicroATX Mini Tower,Black / Red,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","411 mm / 16.181""","1 x Internal 3.5"", 3 x Internal 2.5""",4 x Full-Height,"421 mm x 210 mm x 417 mm, 16.575"" x 8.268"" x 16.417""","36.867 L, 1.302 ft³",
Raidmax Magnus,//cdna.pcpartpicker.com/static/forever/images/product/45efec0a783885d75d3433202a2e8164.256p.jpg,https://pcpartpicker.com/product/Nw22FT/raidmax-magnus-atx-mid-tower-case-z23-tw,,Raidmax,Z23-TW,ATX Mid Tower,White / Black,None,Tempered Glass,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","420 mm / 16.535"" With Drive Cages, 420 mm / 16.535"" Without Drive Cages","2 x Internal 3.5"", 2 x Internal 2.5""",8 x Full-Height,"565 mm x 266 mm x 570 mm, 22.244"" x 10.472"" x 22.441""","85.665 L, 3.025 ft³",
GameMax GMX-PRECISION,//cdna.pcpartpicker.com/static/forever/images/product/98866c5dfcbec88bd9487d81a7156c8d.256p.jpg,https://pcpartpicker.com/product/rskgXL/gamemax-gmx-precision-atx-full-tower-case-gmx-precision,,GameMax,GMX-PRECISION,ATX Full Tower,Black,None,Tempered Glass,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX","460 mm / 18.11""","2 x External 5.25"", 10 x Internal 3.5"", 3 x Internal 2.5""",10 x Full-Height,"584 mm x 239 mm x 594 mm, 22.992"" x 9.409"" x 23.386""","82.908 L, 2.928 ft³",
GameMax Titan RGB,//cdna.pcpartpicker.com/static/forever/images/product/ebdcd96b834439a942d25df83c419f1a.256p.jpg,https://pcpartpicker.com/product/nhgQzy/gamemax-titan-rgb-atx-mid-tower-case-titan-black-rgb,,GameMax,TITAN BLACK RGB,ATX Mid Tower,Black,None,Acrylic,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","415 mm / 16.339""","2 x External 5.25"", 2 x Internal 3.5"", 3 x Internal 2.5""",7 x Full-Height,"472 mm x 230 mm x 503 mm, 18.583"" x 9.055"" x 19.803""","54.606 L, 1.928 ft³",
Rosewill Zircon T,//cdna.pcpartpicker.com/static/forever/images/product/c8aba3b70f4e012289bde08634a4f2fa.256p.jpg,https://pcpartpicker.com/product/6BPgXL/rosewill-zircon-t-atx-mid-tower-case-zircon-t,,Rosewill,ZIRCON T,ATX Mid Tower,Black,None,Acrylic,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","380 mm / 14.961""","1 x External 5.25"", 3 x Internal 3.5""",7 x Full-Height,"486.918 mm x 199.898 mm x 457.962 mm, 19.17"" x 7.87"" x 18.03""","44.575 L, 1.574 ft³",
DIYPC Vanguard-V6-RGB,//cdna.pcpartpicker.com/static/forever/images/product/f02d86f7e6ca684890fccc5ba34ce808.256p.jpg,https://pcpartpicker.com/product/YQhKHx/diypc-vanguard-v6-rgb-atx-mid-tower-case-vanguard-v6-rgb,,DIYPC,Vanguard-V6-RGB,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","440 mm / 17.323""","2 x External 5.25"", 3 x Internal 3.5"", 5 x Internal 2.5""",8 x Full-Height,,,
AvP Arion RGB,//cdna.pcpartpicker.com/static/forever/images/product/4bd171423b479f6eacfea58ddc21358f.256p.jpg,https://pcpartpicker.com/product/GkK2FT/avp-arion-rgb-atx-mid-tower-case-f3-330,,AvP,F3-330,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","320 mm / 12.598""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"375 mm x 210 mm x 440 mm, 14.764"" x 8.268"" x 17.323""","34.65 L, 1.224 ft³",
NOX Hummer TGF,//cdna.pcpartpicker.com/static/forever/images/product/ae155c5e1b0754f11c9d98016d9250e0.256p.jpg,https://pcpartpicker.com/product/tzwkcf/nox-hummer-tgf-atx-mid-tower-case-nxhummertgf,,NOX,NXHUMMERTGF,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","370 mm / 14.567""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,,,
FSP Group CST 110,https://m.media-amazon.com/images/I/41FVL8dCb6L.jpg,https://pcpartpicker.com/product/9B6qqs/fsp-group-cst-110-microatx-mini-tower-case-poc0000096,,FSP Group,POC0000096,MicroATX Mini Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","180 mm / 7.087"" With Drive Cages, 270 mm / 10.63"" Without Drive Cages","3 x Internal 3.5""",4 x Full-Height,"350 mm x 140 mm x 315 mm, 13.78"" x 5.512"" x 12.402""","15.435 L, 0.545 ft³",
Apevia Predator,https://m.media-amazon.com/images/I/41soxUG05kL.jpg,https://pcpartpicker.com/product/Z3PgXL/apevia-predator-atx-mid-tower-case-predator-pk,,Apevia,Predator-PK,ATX Mid Tower,Pink,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","350 mm / 13.78""","3 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"406.4 mm x 203.2 mm x 431.8 mm, 16"" x 8"" x 17""","35.658 L, 1.259 ft³",
SilentiumPC Signum SG1X EVO TG ARGB,//cdna.pcpartpicker.com/static/forever/images/product/64786fcfee3cacb770b9fa21c93ceabf.256p.jpg,https://pcpartpicker.com/product/PxFbt6/silentiumpc-signum-sg1x-evo-tg-argb-atx-mid-tower-case-spc283,,SilentiumPC,SPC283,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","325 mm / 12.795""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,,,
SilentiumPC Signum SG7V EVO TG ARGB,//cdna.pcpartpicker.com/static/forever/images/product/9a74b5007ca37f28206ef125e9d4868d.256p.jpg,https://pcpartpicker.com/product/v6M48d/silentiumpc-signum-sg7v-evo-tg-argb-atx-mid-tower-case-spc250,,SilentiumPC,SPC250,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","420 mm / 16.535""","3 x Internal 3.5"", 6 x Internal 2.5""",7 x Full-Height,,,
HYTE REVOLT 3 EU,//cdna.pcpartpicker.com/static/forever/images/product/fc2a8d8cde52e2b72838865ac8d8b7cc.256p.jpg,https://pcpartpicker.com/product/42jBD3/hyte-revolt-3-eu-mini-itx-tower-case-w700-w-power-supply-cs-hyte-rvlt3-bp-eu,,HYTE,CS-HYTE-RVLT3-BP-EU,Mini ITX Tower,Black,700 W,Mesh,Yes,"USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Mini ITX,"335 mm / 13.189""","1 x Internal 3.5"", 2 x Internal 2.5""",3 x Full-Height,,,
MOROVOL TW7-S2-PK,/static/forever/img/no-image.png,https://pcpartpicker.com/product/wgM48d/morovol-tw7-s2-pk-microatx-mid-tower-case-tw7-s2-pk,,MOROVOL,TW7-S2-PK,MicroATX Mid Tower,Pink / Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","300 mm / 11.811""","2 x Internal 3.5"", 1 x Internal 2.5""",4 x Full-Height,"350.012 mm x 199.898 mm x 387.096 mm, 13.78"" x 7.87"" x 15.24""","27.084 L, 0.956 ft³",
MSI MAG VAMPIRIC 011C,//cdna.pcpartpicker.com/static/forever/images/product/95f512d55c6ffa4e8d9c41eeba021ab3.256p.jpg,https://pcpartpicker.com/product/vp7G3C/msi-mag-vampiric-011c-atx-mid-tower-case-mag-vampiric-011c,,MSI,"MAG VAMPIRIC 011C, 306-7G08C11-809, 306-7G08C21-809",ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","350 mm / 13.78""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"420 mm x 210 mm x 475 mm, 16.535"" x 8.268"" x 18.701""","41.895 L, 1.48 ft³",
Aerocool Falcon V1,/static/forever/img/no-image.png,https://pcpartpicker.com/product/G3hFf7/aerocool-falcon-v1-atx-mid-tower-case-falcon-g-bk-v1,,Aerocool,Falcon-G-BK-V1,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","290 mm / 11.417""","1 x Internal 3.5"", 1 x Internal 2.5""",7 x Full-Height,"357 mm x 206 mm x 457 mm, 14.055"" x 8.11"" x 17.992""","33.609 L, 1.187 ft³",
GameMax Commando TG,/static/forever/img/no-image.png,https://pcpartpicker.com/product/fdFmP6/gamemax-commando-tg-microatx-mid-tower-case-gmx-commando-tg-blk,,GameMax,GMX-COMMANDO-TG-BLK,MicroATX Mid Tower,,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Micro ATX, Mini ITX","365 mm / 14.37""","2 x Internal 3.5"", 1 x Internal 2.5""",4 x Full-Height,"374 mm x 210 mm x 406 mm, 14.724"" x 8.268"" x 15.984""","31.887 L, 1.126 ft³",
Antec NX360 Elite,/static/forever/img/no-image.png,https://pcpartpicker.com/product/q8bRsY/antec-nx360-elite-atx-mid-tower-case-0-761345-81037-1,,Antec,"0-761345-81037-1, NX360 Elite",ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","290 mm / 11.417""","1 x Internal 3.5"", 1 x Internal 2.5""",7 x Full-Height,"378 mm x 210 mm x 472 mm, 14.882"" x 8.268"" x 18.583""","37.467 L, 1.323 ft³",
Antec AX51,/static/forever/img/no-image.png,https://pcpartpicker.com/product/RXJp99/antec-ax51-atx-mid-tower-case-ax51,,Antec,"AX51, 0-761345-10061-8",ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","290 mm / 11.417""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"410 mm x 207 mm x 474 mm, 16.142"" x 8.15"" x 18.661""","40.228 L, 1.421 ft³",
Tecware Nexus Evo RGB,/static/forever/img/no-image.png,https://pcpartpicker.com/product/QJgrxr/tecware-nexus-evo-rgb-atx-mid-tower-case-twca-nex-evwh,,Tecware,"TWCA-NEX-EVWH, TW-CA-NEXEVO-WH",ATX Mid Tower,White,None,Tempered Glass,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","350 mm / 13.78""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"405 mm x 201 mm x 435 mm, 15.945"" x 7.913"" x 17.126""","35.411 L, 1.251 ft³",
GALAX REV-06 RGB,/static/forever/img/no-image.png,https://pcpartpicker.com/product/hHn9TW/galax-rev-06-rgb-atx-mid-tower-case-cgg6agwa4b0,,GALAX,CGG6AGWA4B0,ATX Mid Tower,White,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","330 mm / 12.992""","2 x Internal 3.5"", 3 x Internal 2.5""","7 x Full-Height, 2 x Full-Height via Riser","400.6 mm x 205 mm x 481.5 mm, 15.772"" x 8.071"" x 18.957""","39.542 L, 1.396 ft³",
DIYPC S2-RGB,//cdna.pcpartpicker.com/static/forever/images/product/e5b3ba8593a88a0e0f85168c5b52348c.256p.jpg,https://pcpartpicker.com/product/VLkgXL/diypc-s2-rgb-atx-mid-tower-case-s2-bk-rgb,,DIYPC,S2-BK-RGB,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","370 mm / 14.567""","2 x Internal 2.5"", 2 x Internal 3.5""",7 x Full-Height,"444.5 mm x 213.36 mm x 473.456 mm, 17.5"" x 8.4"" x 18.64""","44.902 L, 1.586 ft³",
Silverstone FARA 513,/static/forever/img/no-image.png,https://pcpartpicker.com/product/T8TZxr/silverstone-fara-513-atx-mid-tower-case-sst-fa513-b,,Silverstone,SST-FA513-B,ATX Mid Tower,Black,None,None,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","390 mm / 15.354""","1 x External 5.25"", 2 x Internal 3.5"", 4 x Internal 2.5""",7 x Full-Height,"483.3 mm x 204 mm x 452 mm, 19.028"" x 8.031"" x 17.795""","44.564 L, 1.574 ft³",
KOLINK Levante V2 ARGB,//cdna.pcpartpicker.com/static/forever/images/product/0ad754d7b01e7a5085952a7f753b61c8.256p.jpg,https://pcpartpicker.com/product/3WLdnQ/kolink-levante-v2-argb-atx-mid-tower-case-levante-v2,,KOLINK,"LEVANTE V2, PGW-CH-KOL-077",ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX","380 mm / 14.961""","2 x Internal 2.5"", 3 x Internal 3.5""",7 x Full-Height,"435 mm x 205 mm x 455 mm, 17.126"" x 8.071"" x 17.913""","40.575 L, 1.433 ft³",
Jonsbo UMX6,//cdna.pcpartpicker.com/static/forever/images/product/7f2c8accaf14009fc7aac045477760ab.256p.jpg,https://pcpartpicker.com/product/fcHqqs/jonsbo-umx6-atx-full-tower-case-umx6-silver,,Jonsbo,"UMX6 Silver, UMX6 AL Silver",ATX Full Tower,Silver,None,None,No,"USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX","330 mm / 12.992""","2 x Internal 3.5"", 2 x Internal 2.5""",8 x Full-Height,"482 mm x 224 mm x 501 mm, 18.976"" x 8.819"" x 19.724""","54.092 L, 1.91 ft³",
Thermaltake Commander C34 TG ARGB,//cdna.pcpartpicker.com/static/forever/images/product/7a192b9f1bfe7c3c85ce8e97960448ea.256p.jpg,https://pcpartpicker.com/product/2fqhP6/thermaltake-commander-c34-tg-argb-atx-mid-tower-case-ca-1n5-00m1wn-00,$74.98 ,Thermaltake,CA-1N5-00M1WN-00,ATX Mid Tower,Black,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","310 mm / 12.205"" With Drive Cages, 410 mm / 16.142"" Without Drive Cages","3 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,,,
Cougar DarkBlader X7,//cdna.pcpartpicker.com/static/forever/images/product/23bf002f8ff86ffc00b7df93c1e5ba76.256p.jpg,https://pcpartpicker.com/product/PFBG3C/cougar-darkblader-x7-atx-mid-tower-case-385um300004,,Cougar,"385UM30.0004, Dark Blader X7 Black",ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","400 mm / 15.748""","2 x Internal 3.5"", 2 x Internal 2.5""","7 x Full-Height, 2 x Full-Height via Riser","468 mm x 220 mm x 486 mm, 18.425"" x 8.661"" x 19.134""","50.039 L, 1.767 ft³",
Azza Opus 809,https://m.media-amazon.com/images/I/31rUZ7nT5HL.jpg,https://pcpartpicker.com/product/Ndwypg/azza-opus-809-atx-mid-tower-case-csaz-809-opus,$349.99 ,Azza,"CSAZ-809 OPUS, CSAZ-809",ATX Mid Tower,Silver / Black,None,Tinted Tempered Glass,No,"USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A","ATX, Micro ATX, Mini ITX","360 mm / 14.173""","1 x Internal 3.5"", 1 x Internal 2.5""",3 x Full-Height,,,
Thermaltake Divider 300 TG Snow,//cdna.pcpartpicker.com/static/forever/images/product/685e032a414f86d404264841ff80b1d1.256p.jpg,https://pcpartpicker.com/product/KZPQzy/thermaltake-divider-300-tg-snow-atx-mid-tower-case-ca-1s2-00m6wn-00,,Thermaltake,CA-1S2-00M6WN-00,ATX Mid Tower,White,None,Tempered Glass,Yes,"USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A","ATX, Micro ATX, Mini ITX","390 mm / 15.354""","2 x Internal 3.5"", 5 x Internal 2.5""",7 x Full-Height,"461 mm x 220 mm x 475 mm, 18.15"" x 8.661"" x 18.701""","48.175 L, 1.701 ft³",
GAMDIAS TALOS M1 ELITE,//cdna.pcpartpicker.com/static/forever/images/product/85b5844cb7b7a945552ff1b484018ef4.256p.jpg,https://pcpartpicker.com/product/tdgFf7/gamdias-talos-m1-elite-atx-mid-tower-case-talos-m1-elite,,GAMDIAS,TALOS M1 ELITE,ATX Mid Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","350 mm / 13.78""","2 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,,,
SHARKOON MS-Z1000,//cdna.pcpartpicker.com/static/forever/images/product/2befc987e7bac2db5585fdd7d31699e6.256p.jpg,https://pcpartpicker.com/product/Lk3NnQ/sharkoon-ms-z1000-microatx-mid-tower-case-4044951035106,$79.53 ,SHARKOON,4.04495E+12,MicroATX Mid Tower,White,None,Tempered Glass,Yes,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","335 mm / 13.189"" With Drive Cages, 360 mm / 14.173"" Without Drive Cages","1 x Internal 3.5"", 3 x Internal 2.5""",5 x Full-Height,"425 mm x 170 mm x 362 mm, 16.732"" x 6.693"" x 14.252""","26.154 L, 0.924 ft³",
SHARKOON CA-M,https://images-na.ssl-images-amazon.com/images/I/41%2Bm6lXPf2L.jpg,https://pcpartpicker.com/product/9fPzK8/sharkoon-case-4044951016129,,SHARKOON,4.04495E+12,MicroATX Mini Tower,Silver,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Micro ATX, Mini ITX","250 mm / 9.843"" With Drive Cages, 250 mm / 9.843"" Without Drive Cages","2 x Internal 3.5""",4 x Full-Height,,,
RAIJINTEK STYX,//cdna.pcpartpicker.com/static/forever/images/product/88a7a8af5648d5de1be3faa6af3e2eef.256p.jpg,https://pcpartpicker.com/product/zBcMnQ/raijintek-case-0r200029,,RAIJINTEK,0R200029,MicroATX Mini Tower,Gold,None,Acrylic,No,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","280 mm / 11.024""","1 x External 5.25"" Slim Slot Load, 3 x Internal 3.5""",4 x Full-Height,,,
RAIJINTEK STYX,//cdna.pcpartpicker.com/static/forever/images/product/1741fb32ad2cbffbb441663610c0d6d1.256p.jpg,https://pcpartpicker.com/product/WW38TW/raijintek-case-0r200030,,RAIJINTEK,0R200030,MicroATX Mini Tower,Green,None,Acrylic,No,USB 3.2 Gen 1 Type-A,"Micro ATX, Mini ITX","280 mm / 11.024""","1 x External 5.25"" Slim Slot Load, 3 x Internal 3.5""",4 x Full-Height,,,
